execution_index	execution_phase	experiment_id	input_directory	material	volume_ratio	smearing_level	smearing_sigma_ry	kmesh	run_role	source_experiment_id	source_run_path	source_run_tree_oid	reference_experiment_id	common_quarter_partner_id	dense_standard_scalar_source_id	suffix	input_sha256	stru_sha256	kpt_sha256	metadata_sha256	pseudopotential	pseudopotential_sha256	source_input_sha256	source_stru_sha256	source_kpt_sha256	source_metadata_sha256	source_result_path	source_result_sha256	source_log_path	source_log_sha256	expected_electrons	atom_count	cube_precision	density_basename	potential_basename
29	P2	S1-20260807-069	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-069	mg	1.00	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-109	runs/S1-20260805-109	ab24c683ac59ac8106f06b4a2b6f51b2941adc9f	S1-20260805-109		S1-20260805-109	g1tlr4_mg_v100_half	35dca9df7f615bc3b432bcc091d7fb152e1190dec1e4111c24b84b20dae4a675	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	b9a1444b1aa72fadf419168f9acb67557f75d6d98de800cafda2c7e02612694d	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	67c0fcb50d190d1839dfe8bf9d1fc988d5d2b9944e79a3b90fac20d0f99976f9	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c0e159319038c98333a6fb1506a9e96d6abfbfcd3d6c907ac6ac5d7c5d71e926	runs/S1-20260805-109/result.json	eb8e43efe414199a7778ffe6ddbf6f7d47a072e897b6f364602af38e37f74f03	runs/S1-20260805-109/OUT.s1_mg_v100_ksdft_next_kmesh/running_scf.log	8991796201f6fe0a626f2bf6f5972c27a2e08af2ed49b1a123708724e3b80328	4	2	17	chg.cube	pot.cube
30	P2	S1-20260807-070	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-070	mg	1.03	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-110	runs/S1-20260805-110	3e6e65fa95dbcb1e21aa9894f8480e66495ac93d	S1-20260805-110		S1-20260805-110	g1tlr4_mg_v103_half	2ae400973dc8574e794f95ef26fafc332664efacde688b33bb39dbe26afb58f5	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	340c15f0bbf5c7c8cb2b8556d316fd61f211e2cc276edc56053f38c803fb32aa	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	e7dc016ff662bdf096a32eaf0716f062e7885563d03938c2654aa9dfd5dcc940	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	d30b393ab7fb8a8418b70020f158e29a0ec7bc419f16c654da6af5d1296995a6	runs/S1-20260805-110/result.json	32c318c59021d9aa0a1500c3c9e15f9b787c7e0bfd6bf684d34c47510b4f0c67	runs/S1-20260805-110/OUT.s1_mg_v103_ksdft_next_kmesh/running_scf.log	57f1c3db5b039aae55225096460ef21f851f89cd52cf1be73c9fd952ad0faccf	4	2	17	chg.cube	pot.cube
31	P2	S1-20260807-071	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-071	mg	1.06	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-111	runs/S1-20260805-111	795bd6eadf87fae12731c8eac5c85a61543e8f93	S1-20260805-111		S1-20260805-111	g1tlr4_mg_v106_half	ca519ab3896299eca070cabd096998ba7c89d9e65d5ed8107e5e5e0499c7ee59	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	9471e383662d57328db600f26603aee12e33a535dd98a426b71594861548df3f	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	6e4dbdada5d705dd45e4dafb2a420dc7431394735afacb37c2520a81e1af495f	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	add5d1e64ead89122f67ff37f6fc08856b8a5aa07253147aafb7c5eab7d88835	runs/S1-20260805-111/result.json	0b487ab637655baa41e4663809304c0c904d0919ef06fa839085280c6301747f	runs/S1-20260805-111/OUT.s1_mg_v106_ksdft_next_kmesh/running_scf.log	5c45c6f3ea1e07bf5cacc21b67bda3293b42b0144b3c207ee4afb69d217e7d52	4	2	17	chg.cube	pot.cube
32	P2	S1-20260807-072	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-072	mg	1.10	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-112	runs/S1-20260805-112	5599eb5f90192ed23894ae27358373e9998646a1	S1-20260805-112		S1-20260805-112	g1tlr4_mg_v110_half	2fd1f1ea0beb5560b3e9d553699640351e6191aceebd50f7383f6118188dfb19	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	726d8d48a19e18ada29fe9e3d293181d3387184302937c64fb64a397962fa299	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a59b1c3de74e596e77f2087af09a457d1ebcc9c65c6ec376bbed727205e554b0	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	f36a76e516a87c1ef57201b2b4848447ea6ed5ca0e6eaa1694df2c1b65ead816	runs/S1-20260805-112/result.json	e060864d7a488bb26ac48aa645aff9ad2b93ca56831f9e5a5c9ebccdc23b8ce9	runs/S1-20260805-112/OUT.s1_mg_v110_ksdft_next_kmesh/running_scf.log	df4791d2bef87ac930e8fb18b5cbf328968c5d66cd343bb6a53aa9483f600907	4	2	17	chg.cube	pot.cube
33	P2	S1-20260807-073	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-073	al	0.94	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-086	runs/S1-20260805-086	70c652a919a00a3223b55394d4f2c9f79a64ed03	S1-20260806-008		S1-20260805-086	g1tlr4_al_v094_quarter	c2325418ba1d384e5288540da6e71ab530374c188f01fb867bb1ea8405574bb0	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c9402c14bbc13c468e48193db1bfd3fa0378f901fdd310af474751f77481affe	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	efe76c914f330b96f9b84caaf0297e64456e9eb6a5ba0963211e79511e3d8180	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	bf254973de975fbd981eb31993756815d8e909a2b4d1499cb0f647edcd58d451	runs/S1-20260805-086/result.json	27cface4e4e4d0e6f96fa73bbe2210a32a8ee58613f1907481ee8e0771a7dd99	runs/S1-20260805-086/OUT.s1_al_v094_ksdft_next_kmesh/running_scf.log	ff17f64320073d00ffb54d10303987a51c849718b522c7e400d181a62e9a6f12	3	1	17	chg.cube	pot.cube
34	P2	S1-20260807-074	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-074	al	0.97	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-087	runs/S1-20260805-087	dd78df2c0d0449556c2c4c289907b2880bf71412	S1-20260806-009		S1-20260805-087	g1tlr4_al_v097_quarter	f1b51cdab865b3e0bd515c70a27fc587ebfe380fce872ff43fe4c35ec4f80dcf	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	12936bdbb91ba170b069f92e9c88120d6d3612ecb4bf12881d269a293a521400	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	132a579eff95d1d2307e959048d56dc958924c35b36ecbca520b0e6309b81856	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	98f326032537f31776d2c7f57658574258a2d4f864ba2b6a2160e465cd944ffd	runs/S1-20260805-087/result.json	d62dd597758c2c2583439e466a93efabbcbdc96880e7380974ac7bc58aee98e0	runs/S1-20260805-087/OUT.s1_al_v097_ksdft_next_kmesh/running_scf.log	6b3f6b415dbec2b7a81b1871b31168679be6c9334a3675bdb3f4c267f1e8159b	3	1	17	chg.cube	pot.cube
35	P2	S1-20260807-075	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-075	al	1.03	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-089	runs/S1-20260805-089	a493de4d48c932109ad5cb386fde26d82007e09a	S1-20260806-011		S1-20260805-089	g1tlr4_al_v103_quarter	0b03debb01276f7af116af6a1eacfa7cb7f7d199e6cd55cbd140155479a9b511	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	d7a7da08f7a2cc8396705d251a31e7c32b43be82130416d8838246eee188a231	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	5411407c5dce67c7b95e99525beda57535a0c186951c4420cf476c97becda94a	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c2c7de7ef11473fc2ef4fce170973ab5c3e4bad017d554bf6ce02f519d813483	runs/S1-20260805-089/result.json	41c0a1b57559c0c57de57883fb5f4ea587c7645865347a2bf5fcdf40312fd05b	runs/S1-20260805-089/OUT.s1_al_v103_ksdft_next_kmesh/running_scf.log	087e7cf338f24dce63451e8962bd1d92be0b983fc01c24df54cb45885ee6a1b4	3	1	17	chg.cube	pot.cube
36	P2	S1-20260807-076	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-076	al	1.06	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-090	runs/S1-20260805-090	d24547cf2d756715f7d9659f843b50f761a4af58	S1-20260806-012		S1-20260805-090	g1tlr4_al_v106_quarter	984b378552167cc35c85c4abca837e59524578849c71255f1f31183c6f86667a	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	69c0f9bf06384a5bc4b41e0cfb6668768b9af30152fa5b13f39db23892d81c52	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	6921bb70a5124fe527cd8fbc18de42b224b5316c9175c25ed10782a0769c6dee	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1d0d847307800656b38586e3e6fa03ea995d23b4a556c4376b99ec6b8d24fdc6	runs/S1-20260805-090/result.json	caafa402e4ba366278aaa38f5e85fe4e05b6d101e1ce19161a189c60277eef94	runs/S1-20260805-090/OUT.s1_al_v106_ksdft_next_kmesh/running_scf.log	6693d69c8f4471f70efbe0f28cf54cecd1d5eaae744d4c89ca28fa6b24b8f93b	3	1	17	chg.cube	pot.cube
37	P2	S1-20260807-077	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-077	mg	0.94	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-107	runs/S1-20260805-107	78ac5a5e781dfbf9454c1c09416bed750e1faf87	S1-20260806-015		S1-20260805-107	g1tlr4_mg_v094_quarter	196671e89f96f0903ec97bdd44af3d60e3cae07dc4e9c5e85cb5329ba68d2a74	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	a302cde33b92d132b5e4b389749412da1440f8b994934489396edbce5da1808d	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a86b3cf74b28d6c155815be6e3d6353cc0fb26ac3ecd41bf419ba023ad0779f2	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8794b6b0c222e311a06f8c88e77edc093466bcd3c7c83b2ffb4dc005629e704a	runs/S1-20260805-107/result.json	4f94d4a47d133ef2a15538f98ce0487129fb809ba0a534dc8f228e161ed7ba41	runs/S1-20260805-107/OUT.s1_mg_v094_ksdft_next_kmesh/running_scf.log	dbcef60d8b75130c19eaa848efec29605fe74514d690bf1bdb62daafd8099c34	4	2	17	chg.cube	pot.cube
38	P2	S1-20260807-078	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-078	mg	0.97	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-108	runs/S1-20260805-108	58d9ba634e95f7838f6457366e2b8419938e2182	S1-20260806-016		S1-20260805-108	g1tlr4_mg_v097_quarter	1a0d31f37ecfb989e02847a45fcd8c11a76cd058463f09eabfd8b40be70d747e	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	364b65799b3eefb9b4bfccd8b08a0220a6e1a0ccbe891c1b6e87eb6808823c13	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	85a616a3a31f8aea60686917e523488bd4dcc6084e45b528c61af7ffa0b7ff18	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	28d34d5fb6e7991496c5193982c91b6c56a37a566ab4ea5b21de2d53f40bcd34	runs/S1-20260805-108/result.json	94b4796cbae448724458113439b1f1816edbd8ebb6439673f1cebff912c1a44c	runs/S1-20260805-108/OUT.s1_mg_v097_ksdft_next_kmesh/running_scf.log	01ce6cedeb92aba0cbdbae68493b1231be7a33e4e86d371409995d0e5554be8c	4	2	17	chg.cube	pot.cube
39	P2	S1-20260807-079	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-079	mg	1.03	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-110	runs/S1-20260805-110	3e6e65fa95dbcb1e21aa9894f8480e66495ac93d	S1-20260806-018		S1-20260805-110	g1tlr4_mg_v103_quarter	0bf70e0b492699b4a24fb6360476fe51fac52881f53ddfde7453ea78e999a514	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	d2b0b9a0b103422a8fb1003e335d79d934da6fb7566cdb372bc7d4b2e5daf13f	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	e7dc016ff662bdf096a32eaf0716f062e7885563d03938c2654aa9dfd5dcc940	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	d30b393ab7fb8a8418b70020f158e29a0ec7bc419f16c654da6af5d1296995a6	runs/S1-20260805-110/result.json	32c318c59021d9aa0a1500c3c9e15f9b787c7e0bfd6bf684d34c47510b4f0c67	runs/S1-20260805-110/OUT.s1_mg_v103_ksdft_next_kmesh/running_scf.log	57f1c3db5b039aae55225096460ef21f851f89cd52cf1be73c9fd952ad0faccf	4	2	17	chg.cube	pot.cube
40	P2	S1-20260807-080	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-080	mg	1.06	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-111	runs/S1-20260805-111	795bd6eadf87fae12731c8eac5c85a61543e8f93	S1-20260806-019		S1-20260805-111	g1tlr4_mg_v106_quarter	d660f792aff776e891fe97aeec83331498ada485ad2072b8fdcfd232aa07c571	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	042d221dbb7ae74673de2ebc8579c6ba45576f286bda98fd8dc8cae826b3f80b	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	6e4dbdada5d705dd45e4dafb2a420dc7431394735afacb37c2520a81e1af495f	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	add5d1e64ead89122f67ff37f6fc08856b8a5aa07253147aafb7c5eab7d88835	runs/S1-20260805-111/result.json	0b487ab637655baa41e4663809304c0c904d0919ef06fa839085280c6301747f	runs/S1-20260805-111/OUT.s1_mg_v106_ksdft_next_kmesh/running_scf.log	5c45c6f3ea1e07bf5cacc21b67bda3293b42b0144b3c207ee4afb69d217e7d52	4	2	17	chg.cube	pot.cube
